#proteinId	gotermId	goName	gotermType	goAcc
2862699	4143	carbohydrate metabolic process	biological_process	GO:0005975
2862699	2290	catalytic activity	molecular_function	GO:0003824
2862699	2935	alpha-amylase activity	molecular_function	GO:0004556
2862716	5830	metabolic process	biological_process	GO:0008152
2862716	23919	FAD binding	molecular_function	GO:0050660
2862716	9710	oxidoreductase activity	molecular_function	GO:0016491
2862716	9236	glutamate synthase activity	molecular_function	GO:0015930
2862716	4667	glutamate biosynthetic process	biological_process	GO:0006537
2862716	9846	oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor	molecular_function	GO:0016639
2862716	4924	nitrogen compound metabolic process	biological_process	GO:0006807
2862716	24783	iron-sulfur cluster binding	molecular_function	GO:0051536
2862716	19656	glutamate synthase activity, NADH or NADPH as acceptor	molecular_function	GO:0045181
2862716	7744	FMN binding	molecular_function	GO:0010181
2862716	3721	iron ion binding	molecular_function	GO:0005506
2862722	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
2862722	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
2862722	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
2862722	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
2862722	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
2862730	4557	translational initiation	biological_process	GO:0006413
2862730	3827	intracellular	cellular_component	GO:0005622
2862730	3737	GTP binding	molecular_function	GO:0005525
2862730	2228	translation initiation factor activity	molecular_function	GO:0003743
2862730	2378	GTPase activity	molecular_function	GO:0003924
2862734	4429	DNA replication initiation	biological_process	GO:0006270
2862736	5909	metallopeptidase activity	molecular_function	GO:0008237
2862736	4639	proteolysis	biological_process	GO:0006508
2862736	9730	endothelin-converting enzyme 1 activity	molecular_function	GO:0016512
2862737	2822	imidazoleglycerol-phosphate dehydratase activity	molecular_function	GO:0004424
2862737	110	histidine biosynthetic process	biological_process	GO:0000105
2862744	5830	metabolic process	biological_process	GO:0008152
2862744	2290	catalytic activity	molecular_function	GO:0003824
2862744	14794	very-long-chain-fatty-acid-CoA ligase activity	molecular_function	GO:0031957
2862744	14793	medium-chain-fatty-acid-CoA ligase activity	molecular_function	GO:0031956
2862744	14792	short-chain-fatty-acid-CoA ligase activity	molecular_function	GO:0031955
2862744	8961	fatty-acid ligase activity	molecular_function	GO:0015645
2862744	2861	long-chain-fatty-acid-CoA ligase activity	molecular_function	GO:0004467
2862750	9985	hydrolase activity	molecular_function	GO:0016787
2862750	5907	metalloexopeptidase activity	molecular_function	GO:0008235
2862750	4639	proteolysis	biological_process	GO:0006508
2862750	2681	X-Pro dipeptidase activity	molecular_function	GO:0004251
2862756	6579	phosphoglycolate phosphatase activity	molecular_function	GO:0008967
2862756	5830	metabolic process	biological_process	GO:0008152
2862756	16787	cis-stilbene-oxide hydrolase activity	molecular_function	GO:0033961
2862760	5939	zinc ion binding	molecular_function	GO:0008270
2862760	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
2862760	3838	nucleus	cellular_component	GO:0005634
2862760	2196	transcription factor activity	molecular_function	GO:0003700
2862770	5344	small GTPase mediated signal transduction	biological_process	GO:0007264
2862770	3737	GTP binding	molecular_function	GO:0005525
2862770	5250	signal transduction	biological_process	GO:0007165
2862770	5019	nucleocytoplasmic transport	biological_process	GO:0006913
2862770	4994	intracellular protein transport	biological_process	GO:0006886
2862770	3727	protein binding	molecular_function	GO:0005515
2862770	2378	GTPase activity	molecular_function	GO:0003924
2862770	3827	intracellular	cellular_component	GO:0005622
2862770	8400	protein transport	biological_process	GO:0015031
2862775	5830	metabolic process	biological_process	GO:0008152
2862775	2290	catalytic activity	molecular_function	GO:0003824
2862777	4556	translation	biological_process	GO:0006412
2862777	4025	ribosome	cellular_component	GO:0005840
2862777	3827	intracellular	cellular_component	GO:0005622
2862777	2227	structural constituent of ribosome	molecular_function	GO:0003735
2862788	9320	membrane	cellular_component	GO:0016020
2862788	5980	7S RNA binding	molecular_function	GO:0008312
2862788	4743	SRP-dependent cotranslational protein targeting to membrane	biological_process	GO:0006614
2862788	3737	GTP binding	molecular_function	GO:0005525
2862788	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
2862788	162	nucleotide binding	molecular_function	GO:0000166
2862788	4994	intracellular protein transport	biological_process	GO:0006886
2862788	3974	signal recognition particle receptor complex	cellular_component	GO:0005785
2862788	3390	signal recognition particle binding	molecular_function	GO:0005047
2862788	2378	GTPase activity	molecular_function	GO:0003924
2862788	4927	transport	biological_process	GO:0006810
2862788	22828	signal recognition particle	cellular_component	GO:0048500
2862792	9985	hydrolase activity	molecular_function	GO:0016787
2862792	2814	hydroxyacylglutathione hydrolase activity	molecular_function	GO:0004416
2862821	23921	coenzyme binding	molecular_function	GO:0050662
2862821	19375	cellular metabolic process	biological_process	GO:0044237
2862821	2290	catalytic activity	molecular_function	GO:0003824
2862821	11932	GDP-mannose metabolic process	biological_process	GO:0019673
2862821	6105	GDP-mannose 4,6-dehydratase activity	molecular_function	GO:0008446
2862821	3827	intracellular	cellular_component	GO:0005622
2862830	4602	protein amino acid phosphorylation	biological_process	GO:0006468
2862830	3736	ATP binding	molecular_function	GO:0005524
2862830	3043	protein kinase activity	molecular_function	GO:0004672
2862830	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
2862830	4123	cAMP-dependent protein kinase complex	cellular_component	GO:0005952
2862830	3058	cAMP-dependent protein kinase activity	molecular_function	GO:0004691
2862847	6101	3-hydroxyisobutyrate dehydrogenase activity	molecular_function	GO:0008442
2862847	4703	valine metabolic process	biological_process	GO:0006573
2862847	4263	pentose-phosphate shunt	biological_process	GO:0006098
2862847	2990	phosphogluconate dehydrogenase (decarboxylating) activity	molecular_function	GO:0004616
2862847	9710	oxidoreductase activity	molecular_function	GO:0016491
2862851	9321	integral to membrane	cellular_component	GO:0016021
2862851	4283	electron transport	biological_process	GO:0006118
2862852	14847	regulation of ARF protein signal transduction	biological_process	GO:0032012
2862852	3827	intracellular	cellular_component	GO:0005622
2862852	3422	ARF guanyl-nucleotide exchange factor activity	molecular_function	GO:0005086
2862852	3708	binding	molecular_function	GO:0005488
2862865	4896	porphyrin biosynthetic process	biological_process	GO:0006779
2862876	19030	sequence-specific DNA binding	molecular_function	GO:0043565
2862876	2176	DNA binding	molecular_function	GO:0003677
2862878	5112	microtubule-based process	biological_process	GO:0007017
2862878	4050	microtubule	cellular_component	GO:0005874
2862878	3737	GTP binding	molecular_function	GO:0005525
2862878	24507	protein polymerization	biological_process	GO:0051258
2862878	18722	protein complex	cellular_component	GO:0043234
2862878	2378	GTPase activity	molecular_function	GO:0003924
2862891	3724	calcium ion binding	molecular_function	GO:0005509
2862892	4360	cAMP catabolic process	biological_process	GO:0006198
2862892	2554	3',5'-cyclic-AMP phosphodiesterase activity	molecular_function	GO:0004115
2862892	9985	hydrolase activity	molecular_function	GO:0016787
2862892	24589	regulation of cyclic-nucleotide phosphodiesterase activity	biological_process	GO:0051342
2862892	2553	3',5'-cyclic-nucleotide phosphodiesterase activity	molecular_function	GO:0004114
2862906	2176	DNA binding	molecular_function	GO:0003677
2862912	12251	heme binding	molecular_function	GO:0020037
2862912	4283	electron transport	biological_process	GO:0006118
2862912	3721	iron ion binding	molecular_function	GO:0005506
2862912	2888	monooxygenase activity	molecular_function	GO:0004497
2862916	4556	translation	biological_process	GO:0006412
2862916	4025	ribosome	cellular_component	GO:0005840
2862916	3827	intracellular	cellular_component	GO:0005622
2862916	2227	structural constituent of ribosome	molecular_function	GO:0003735
2862929	9985	hydrolase activity	molecular_function	GO:0016787
2862929	6073	8-oxo-7,8-dihydroguanine triphosphatase activity	molecular_function	GO:0008413
2862929	4440	DNA repair	biological_process	GO:0006281
2862946	3708	binding	molecular_function	GO:0005488
2862948	5939	zinc ion binding	molecular_function	GO:0008270
2862948	3727	protein binding	molecular_function	GO:0005515
2862949	5160	mitosis	biological_process	GO:0007067
2862949	576	chromosome, pericentric region	cellular_component	GO:0000775
2862949	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
2862949	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
2862949	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
2862949	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
2862949	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
2862950	3736	ATP binding	molecular_function	GO:0005524
2862950	2792	helicase activity	molecular_function	GO:0004386
2862950	2175	nucleic acid binding	molecular_function	GO:0003676
2862950	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
2862950	4468	DNA recombination	biological_process	GO:0006310
2862951	3708	binding	molecular_function	GO:0005488
2862954	9985	hydrolase activity	molecular_function	GO:0016787
2862954	22041	ADP-ribose diphosphatase activity	molecular_function	GO:0047631
2862957	5790	UDP-glucose:hexose-1-phosphate uridylyltransferase activity	molecular_function	GO:0008108
2862957	4180	galactose metabolic process	biological_process	GO:0006012
2862957	2290	catalytic activity	molecular_function	GO:0003824
2862960	4541	RNA processing	biological_process	GO:0006396
2862960	2216	RNA binding	molecular_function	GO:0003723
2862960	171	3'-5'-exoribonuclease activity	molecular_function	GO:0000175
2862962	3736	ATP binding	molecular_function	GO:0005524
2862962	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
2862962	162	nucleotide binding	molecular_function	GO:0000166
2862962	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
2862962	18134	ATPase activity, coupled to transmembrane movement of ions	molecular_function	GO:0042625
2862962	18133	ATPase activity, uncoupled	molecular_function	GO:0042624
2862962	18132	ATPase activity, coupled	molecular_function	GO:0042623
2862962	10273	single-stranded DNA-dependent ATP-dependent DNA helicase activity	molecular_function	GO:0017116
2862962	10082	ATPase activity	molecular_function	GO:0016887
2862962	8800	protein-transmembrane transporting ATPase activity	molecular_function	GO:0015462
2862962	5860	RNA-dependent ATPase activity	molecular_function	GO:0008186
2862962	5778	DNA-dependent ATPase activity	molecular_function	GO:0008094
2862962	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
2862962	2451	ATP-dependent RNA helicase activity	molecular_function	GO:0004004
2862962	2450	ATP-dependent DNA helicase activity	molecular_function	GO:0004003
2862967	5939	zinc ion binding	molecular_function	GO:0008270
2862967	3727	protein binding	molecular_function	GO:0005515
2862967	25109	histone demethylase activity (H3-K36 specific)	molecular_function	GO:0051864
2862968	4261	glycolysis	biological_process	GO:0006096
2862968	2992	phosphoglycerate kinase activity	molecular_function	GO:0004618
2862976	2234	protein disulfide isomerase activity	molecular_function	GO:0003756
2862982	2175	nucleic acid binding	molecular_function	GO:0003676
2862984	4499	transcription	biological_process	GO:0006350
2862984	2356	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
2862984	2176	DNA binding	molecular_function	GO:0003677
2862984	16888	RNA polymerase activity	molecular_function	GO:0034062
2862984	2359	DNA-directed RNA polymerase III activity	molecular_function	GO:0003902
2862984	2358	DNA-directed RNA polymerase II activity	molecular_function	GO:0003901
2862984	2357	DNA-directed RNA polymerase I activity	molecular_function	GO:0003900
2862985	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
2862985	4024	proteasome core complex	cellular_component	GO:0005839
2862985	2613	endopeptidase activity	molecular_function	GO:0004175
2862985	2706	threonine endopeptidase activity	molecular_function	GO:0004298
2862985	2707	proteasome endopeptidase activity	molecular_function	GO:0004299
2862996	20381	positive regulation of transcription	biological_process	GO:0045941
2862996	5939	zinc ion binding	molecular_function	GO:0008270
2862996	5837	positive transcription elongation factor activity	molecular_function	GO:0008159
2862996	3838	nucleus	cellular_component	GO:0005634
